price,area,rooms,ceiling_height,price_per_m2,Тип,Ремонт,Парковка,Балкон,Санузел
500000.0,200.0,4,3.0,2500.0,Квартира,Дизайнерский,подземная,unknown,unknown
500000.0,198.0,4,3.5,2525.252525252525,Квартира,Дизайнерский,подземная,unknown,"Совмещенный (2), Раздельный (1)"
500000.0,200.0,4,3.2,2500.0,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
400000.0,170.0,4,3.2,2352.9411764705883,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
225000.0,58.0,2,3.9,3879.310344827586,Квартира,Евроремонт,unknown,unknown,Совмещенный (2)
470000.0,92.0,3,,5108.695652173913,Квартира,Дизайнерский,unknown,unknown,unknown
350000.0,213.0,5,3.2,1643.1924882629107,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
250000.0,98.0,3,3.2,2551.0204081632655,Квартира,Евроремонт,подземная,unknown,"Совмещенный (1), Раздельный (1)"
130000.0,120.0,3,3.0,1083.3333333333333,Квартира,Евроремонт,открытая,unknown,Совмещенный (1)
290000.0,170.0,4,3.2,1705.8823529411766,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
100000.0,80.0,3,,1250.0,Квартира,Евроремонт,unknown,Балкон (3),Совмещенный (1)
200000.0,100.0,3,,2000.0,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
500000.0,180.0,5,,2777.777777777778,Квартира,Дизайнерский,unknown,Лоджия (1),"Совмещенный (2), Раздельный (1)"
450000.0,222.2,5,,2025.2025202520254,Квартира,Евроремонт,подземная,Балкон (1),Совмещенный (2)
450000.0,225.0,5,,2000.0,Квартира,Дизайнерский,unknown,unknown,unknown
120000.0,30.0,2,,4000.0,Квартира,Евроремонт,unknown,unknown,Совмещенный (1)
450000.0,222.0,5,,2027.027027027027,Квартира,Дизайнерский,unknown,Балкон (1),unknown
180000.0,150.0,5,,1200.0,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (2)
190000.0,201.0,5,3.2,945.273631840796,Квартира,Евроремонт,unknown,unknown,Совмещенный (3)
205000.0,64.0,2,,3203.125,Квартира,Евроремонт,unknown,unknown,Совмещенный (2)
230000.0,112.0,3,3.2,2053.5714285714284,Квартира,Евроремонт,подземная,Балкон (1),Совмещенный (2)
590000.0,190.0,4,,3105.2631578947367,Квартира,Дизайнерский,unknown,unknown,unknown
850000.0,255.6,5,,3325.508607198748,Квартира,Евроремонт,unknown,unknown,"Совмещенный (2), Раздельный (1)"
190000.0,186.0,5,3.3,1021.505376344086,Квартира,Евроремонт,открытая,unknown,Совмещенный (2)
200000.0,100.0,3,3.2,2000.0,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
200000.0,150.0,5,,1333.3333333333333,Квартира,Евроремонт,unknown,Балкон (1),Совмещенный (2)
300000.0,140.0,5,,2142.8571428571427,Квартира,Дизайнерский,unknown,unknown,unknown
400000.0,132.8,3,,3012.048192771084,Квартира,Евроремонт,unknown,unknown,Совмещенный (2)
750000.0,256.0,5,3.0,2929.6875,Квартира,Дизайнерский,подземная,unknown,"Совмещенный (2), Раздельный (2)"
870000.0,380.0,6,4.0,2289.4736842105262,Квартира,Косметический,открытая,unknown,"Совмещенный (2), Раздельный (1)"
350000.0,112.0,3,3.15,3125.0,Квартира,unknown,подземная,unknown,Раздельный (2)
400000.0,91.0,2,3.15,4395.604395604396,Квартира,unknown,подземная,unknown,Раздельный (2)
400000.0,135.0,3,,2962.962962962963,Квартира,Дизайнерский,подземная,unknown,"Совмещенный (1), Раздельный (1)"
590000.0,190.0,4,3.2,3105.2631578947367,Квартира,Дизайнерский,подземная,unknown,Совмещенный (2)
135000.0,44.0,2,4.15,3068.181818181818,Квартира,unknown,unknown,unknown,Раздельный (1)
150000.0,85.0,3,,1764.7058823529412,Квартира,Евроремонт,unknown,Балкон (1),Совмещенный (1)
320000.0,100.0,2,3.0,3200.0,Квартира,unknown,unknown,Балкон (1),Раздельный (2)
400000.0,133.3,3,3.15,3000.7501875468865,Квартира,unknown,подземная,unknown,Раздельный (2)
400000.0,210.0,4,3.8,1904.7619047619048,Квартира,unknown,unknown,Балкон (1),Раздельный (3)
450000.0,180.0,4,,2500.0,Квартира,unknown,unknown,unknown,Раздельный (2)
470000.0,165.0,4,3.35,2848.4848484848485,Квартира,unknown,unknown,unknown,Раздельный (2)
590000.0,190.0,4,4.05,3105.2631578947367,Квартира,unknown,unknown,unknown,Раздельный (2)
600000.0,168.0,4,3.35,3571.4285714285716,Квартира,unknown,unknown,unknown,Раздельный (2)
850000.0,250.0,5,,3400.0,Квартира,unknown,unknown,unknown,Раздельный (3)
150000.0,85.0,3,,1764.7058823529412,Квартира,Евроремонт,подземная,Балкон (1),Совмещенный (1)
195000.0,105.0,3,,1857.142857142857,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
300000.0,134.0,3,,2238.805970149254,Квартира,Евроремонт,подземная,Балкон (1),Раздельный (2)
90000.0,60.0,2,3.2,1500.0,Квартира,Евроремонт,наземная,unknown,Совмещенный (1)
150000.0,85.0,3,,1764.7058823529412,Квартира,Дизайнерский,unknown,Балкон (1),unknown
250000.0,150.0,5,,1666.6666666666667,Квартира,Дизайнерский,unknown,unknown,unknown
350000.0,142.0,4,3.2,2464.788732394366,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
450000.0,222.0,5,,2027.027027027027,Квартира,Евроремонт,unknown,Лоджия (1),unknown
120000.0,60.0,2,3.6,2000.0,Квартира,unknown,unknown,unknown,Совмещенный (1)
120000.0,103.0,3,3.8,1165.0485436893205,Квартира,unknown,unknown,unknown,Совмещенный (1)
175000.0,170.0,5,3.2,1029.4117647058824,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
190000.0,200.0,5,,950.0,Квартира,Евроремонт,unknown,unknown,unknown
240000.0,105.0,3,3.0,2285.714285714286,Квартира,unknown,подземная,Лоджия (1),"Совмещенный (2), Раздельный (1)"
250000.0,60.0,1,3.0,4166.666666666667,Квартира,Евроремонт,подземная,unknown,Совмещенный (1)
250000.0,155.0,5,,1612.9032258064517,Квартира,Дизайнерский,unknown,unknown,unknown
300000.0,134.0,3,3.0,2238.805970149254,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
500000.0,214.6,5,,2329.9161230195714,Квартира,Дизайнерский,подземная,unknown,Совмещенный (4)
500000.0,204.0,5,3.2,2450.9803921568628,Квартира,unknown,наземная,unknown,Совмещенный (4)
500000.0,180.0,5,,2777.777777777778,Квартира,Евроремонт,unknown,Лоджия (1),unknown
590000.0,260.0,6,,2269.230769230769,Квартира,Дизайнерский,unknown,"Балкон (2), Лоджия (3)","Совмещенный (3), Раздельный (1)"
650000.0,237.1,4,,2741.459299873471,Квартира,Дизайнерский,unknown,Лоджия (1),"Совмещенный (2), Раздельный (1)"
700000.0,215.0,4,,3255.813953488372,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
115000.0,100.0,3,,1150.0,Квартира,unknown,unknown,unknown,unknown
120000.0,60.0,2,,2000.0,Квартира,Дизайнерский,unknown,unknown,unknown
175000.0,170.0,5,3.2,1029.4117647058824,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
185000.0,98.0,3,3.0,1887.7551020408164,Квартира,unknown,unknown,unknown,Раздельный (1)
200000.0,175.0,2,3.1,1142.857142857143,Квартира,unknown,подземная,unknown,Раздельный (2)
350000.0,180.0,4,,1944.4444444444443,Квартира,Евроремонт,unknown,unknown,Совмещенный (3)
350000.0,132.0,4,,2651.5151515151515,Квартира,Дизайнерский,подземная,unknown,Совмещенный (2)
400000.0,228.0,6,,1754.3859649122808,Квартира,Евроремонт,unknown,Балкон (1),Совмещенный (2)
470000.0,92.3,3,4.2,5092.091007583966,Квартира,unknown,многоуровневая,unknown,Раздельный (2)
500000.0,204.0,5,3.2,2450.9803921568628,Квартира,Евроремонт,подземная,Балкон (1),Совмещенный (4)
650000.0,160.0,4,3.2,4062.5,Квартира,Евроремонт,unknown,unknown,Совмещенный (3)
650000.0,140.0,4,3.2,4642.857142857143,Квартира,Евроремонт,unknown,unknown,Совмещенный (3)
700000.0,140.0,4,3.2,5000.0,Квартира,Евроремонт,unknown,"Балкон (1), Лоджия (1)",Совмещенный (3)
120000.0,45.0,1,,2666.6666666666665,Квартира,Дизайнерский,наземная,Балкон (1),Совмещенный (1)
130000.0,65.0,3,3.2,2000.0,Квартира,Евроремонт,наземная,unknown,Совмещенный (1)
140000.0,87.0,3,,1609.1954022988505,Квартира,Евроремонт,unknown,unknown,Раздельный (1)
145000.0,90.0,3,3.0,1611.111111111111,Квартира,Дизайнерский,unknown,Балкон (1),Совмещенный (1)
350000.0,180.0,4,,1944.4444444444443,Квартира,Евроремонт,подземная,unknown,Раздельный (3)
400000.0,180.0,4,,2222.222222222222,Квартира,Дизайнерский,unknown,Балкон (1),unknown
650000.0,170.0,4,,3823.529411764706,Квартира,Дизайнерский,unknown,Балкон (2),unknown
99000.0,75.0,3,,1320.0,Квартира,Косметический,открытая,unknown,Раздельный (1)
100000.0,87.0,3,,1149.4252873563219,Квартира,Дизайнерский,unknown,unknown,Совмещенный (1)
180000.0,105.0,3,3.0,1714.2857142857142,Квартира,Косметический,открытая,Балкон (1),Совмещенный (2)
200000.0,99.0,3,3.2,2020.20202020202,Квартира,unknown,подземная,Лоджия (1),Совмещенный (2)
250000.0,60.0,1,3.5,4166.666666666667,Квартира,unknown,подземная,unknown,Совмещенный (1)
280000.0,140.0,4,,2000.0,Квартира,Евроремонт,unknown,unknown,Совмещенный (2)
300000.0,120.0,3,,2500.0,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
400000.0,133.0,3,2.8,3007.5187969924814,Квартира,unknown,подземная,unknown,Совмещенный (2)
400000.0,180.0,4,,2222.222222222222,Квартира,unknown,unknown,Балкон (1),Совмещенный (3)
450000.0,219.0,4,,2054.794520547945,Квартира,unknown,подземная,Лоджия (1),"Совмещенный (2), Раздельный (1)"
450000.0,130.0,3,,3461.5384615384614,Квартира,unknown,подземная,Балкон (1),Совмещенный (2)
500000.0,180.0,5,3.0,2777.777777777778,Квартира,Дизайнерский,подземная,Балкон (1),"Совмещенный (2), Раздельный (1)"
520000.0,190.0,4,3.2,2736.842105263158,Квартира,unknown,наземная,Балкон (1),Совмещенный (2)
550000.0,174.0,3,,3160.919540229885,Квартира,Дизайнерский,unknown,unknown,"Совмещенный (1), Раздельный (1)"
590000.0,336.0,6,,1755.952380952381,Квартира,Дизайнерский,unknown,unknown,unknown
650000.0,170.0,4,,3823.529411764706,Квартира,Дизайнерский,подземная,"Балкон (1), Лоджия (1)","Совмещенный (2), Раздельный (1)"
650000.0,338.0,6,3.2,1923.076923076923,Квартира,unknown,наземная,unknown,Совмещенный (3)
80000.0,52.0,2,,1538.4615384615386,Квартира,unknown,наземная,unknown,Совмещенный (1)
95000.0,91.0,3,,1043.956043956044,Квартира,Без ремонта,unknown,unknown,Раздельный (1)
105000.0,56.0,2,,1875.0,Квартира,unknown,наземная,Балкон (1),Раздельный (1)
120000.0,80.0,3,3.2,1500.0,Квартира,unknown,наземная,Балкон (2),Совмещенный (1)
135000.0,94.0,2,3.2,1436.1702127659576,Квартира,unknown,unknown,unknown,Совмещенный (1)
135000.0,40.0,2,3.0,3375.0,Квартира,unknown,unknown,unknown,"Совмещенный (1), Раздельный (1)"
145000.0,90.0,3,,1611.111111111111,Квартира,unknown,наземная,unknown,Раздельный (1)
165000.0,120.0,2,3.0,1375.0,Квартира,unknown,наземная,unknown,Совмещенный (1)
175000.0,170.0,5,,1029.4117647058824,Квартира,Евроремонт,unknown,unknown,unknown
180000.0,140.0,3,3.2,1285.7142857142858,Квартира,Косметический,открытая,unknown,Совмещенный (2)
190000.0,120.0,3,3.0,1583.3333333333333,Квартира,unknown,наземная,unknown,Совмещенный (2)
200000.0,95.0,3,,2105.2631578947367,Квартира,Евроремонт,подземная,Балкон (1),Раздельный (2)
220000.0,130.0,4,,1692.3076923076924,Квартира,Косметический,unknown,unknown,Совмещенный (2)
230000.0,70.0,3,,3285.714285714286,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
330000.0,189.0,4,,1746.031746031746,Квартира,Евроремонт,подземная,Балкон (1),Раздельный (2)
330000.0,120.0,2,3.8,2750.0,Квартира,unknown,подземная,unknown,"Совмещенный (1), Раздельный (1)"
350000.0,212.0,4,,1650.9433962264152,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
350000.0,111.0,4,,3153.153153153153,Квартира,Евроремонт,unknown,Лоджия (1),"Совмещенный (2), Раздельный (1)"
350000.0,92.0,2,,3804.3478260869565,Квартира,Дизайнерский,unknown,unknown,unknown
350000.0,132.0,4,,2651.5151515151515,Квартира,Без ремонта,unknown,unknown,Совмещенный (2)
360000.0,202.0,4,,1782.1782178217823,Квартира,Дизайнерский,unknown,unknown,unknown
400000.0,123.0,2,,3252.032520325203,Квартира,Дизайнерский,unknown,unknown,unknown
450000.0,130.0,3,,3461.5384615384614,Квартира,Дизайнерский,unknown,Балкон (1),unknown
450000.0,180.0,3,,2500.0,Квартира,Дизайнерский,unknown,unknown,unknown
450000.0,220.0,5,,2045.4545454545455,Квартира,Евроремонт,unknown,Балкон (1),"Совмещенный (2), Раздельный (1)"
450000.0,180.0,4,,2500.0,Квартира,Евроремонт,unknown,unknown,Совмещенный (2)
470000.0,206.0,4,3.2,2281.5533980582522,Квартира,Дизайнерский,подземная,unknown,"Совмещенный (2), Раздельный (1)"
500000.0,215.0,5,,2325.5813953488373,Квартира,Евроремонт,подземная,unknown,Раздельный (4)
520000.0,195.0,4,3.2,2666.6666666666665,Квартира,Дизайнерский,наземная,Балкон (1),Совмещенный (2)
590000.0,186.0,4,3.2,3172.043010752688,Квартира,unknown,подземная,unknown,Совмещенный (2)
590000.0,336.0,6,,1755.952380952381,Квартира,Дизайнерский,unknown,unknown,Совмещенный (4)
650000.0,380.0,6,,1710.5263157894738,Квартира,Евроремонт,unknown,unknown,Раздельный (3)
80000.0,53.0,2,3.2,1509.433962264151,Квартира,Евроремонт,unknown,unknown,Совмещенный (1)
80000.0,53.0,2,2.5,1509.433962264151,Квартира,Евроремонт,наземная,unknown,Раздельный (1)
90000.0,60.0,2,,1500.0,Квартира,Косметический,наземная,unknown,Совмещенный (1)
95000.0,30.0,1,,3166.6666666666665,Квартира,Дизайнерский,наземная,unknown,Совмещенный (1)
100000.0,80.0,3,,1250.0,Квартира,Евроремонт,unknown,unknown,unknown
100000.0,68.0,3,2.8,1470.5882352941176,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (1)
105000.0,55.0,2,2.8,1909.090909090909,Квартира,Евроремонт,открытая,Лоджия (1),Раздельный (1)
110000.0,55.0,2,3.2,2000.0,Квартира,Евроремонт,наземная,unknown,Совмещенный (1)
120000.0,103.0,3,,1165.0485436893205,Квартира,Дизайнерский,unknown,unknown,Совмещенный (1)
120000.0,80.0,3,,1500.0,Квартира,Евроремонт,unknown,Балкон (1),unknown
130000.0,65.0,2,3.0,2000.0,Квартира,Дизайнерский,подземная,unknown,Совмещенный (1)
135000.0,98.0,2,3.4,1377.5510204081634,Квартира,Евроремонт,открытая,unknown,Совмещенный (1)
135000.0,40.0,2,2.4,3375.0,Квартира,Дизайнерский,unknown,unknown,"Совмещенный (1), Раздельный (1)"
135000.0,89.4,2,,1510.0671140939596,Квартира,Евроремонт,unknown,unknown,Совмещенный (1)
145000.0,90.0,3,,1611.111111111111,Квартира,Дизайнерский,unknown,unknown,Раздельный (1)
150000.0,90.0,3,3.2,1666.6666666666667,Квартира,Евроремонт,наземная,unknown,Совмещенный (1)
150000.0,100.0,3,,1500.0,Квартира,Косметический,открытая,unknown,"Совмещенный (1), Раздельный (1)"
150000.0,43.3,2,4.0,3464.2032332563513,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
160000.0,110.0,3,3.0,1454.5454545454545,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (1)
165000.0,120.0,2,3.0,1375.0,Квартира,Евроремонт,unknown,Балкон (1),Совмещенный (1)
170000.0,117.0,3,3.0,1452.991452991453,Квартира,Евроремонт,открытая,unknown,Совмещенный (1)
180000.0,120.0,3,3.0,1500.0,Квартира,Евроремонт,подземная,Лоджия (1),Совмещенный (2)
180000.0,96.0,4,,1875.0,Квартира,Евроремонт,unknown,Балкон (1),"Совмещенный (1), Раздельный (1)"
190000.0,120.0,2,4.0,1583.3333333333333,Квартира,Косметический,открытая,unknown,Совмещенный (2)
195000.0,120.0,3,,1625.0,Квартира,Дизайнерский,unknown,Балкон (2),"Совмещенный (1), Раздельный (1)"
200000.0,75.0,2,3.2,2666.6666666666665,Квартира,Дизайнерский,подземная,unknown,Совмещенный (1)
200000.0,99.0,3,,2020.20202020202,Квартира,Дизайнерский,unknown,Лоджия (1),Совмещенный (2)
220000.0,130.0,4,3.2,1692.3076923076924,Квартира,Дизайнерский,наземная,unknown,Совмещенный (2)
230000.0,120.0,3,,1916.6666666666667,Квартира,Дизайнерский,открытая,Лоджия (1),Совмещенный (2)
250000.0,105.0,3,,2380.9523809523807,Квартира,Евроремонт,подземная,unknown,Раздельный (2)
250000.0,115.0,3,3.0,2173.913043478261,Квартира,Евроремонт,наземная,"Балкон (1), Лоджия (1)",Совмещенный (2)
250000.0,165.0,5,3.2,1515.1515151515152,Квартира,Евроремонт,наземная,unknown,Совмещенный (3)
270000.0,65.0,1,,4153.846153846154,Квартира,Дизайнерский,подземная,unknown,Совмещенный (1)
270000.0,76.0,2,3.0,3552.6315789473683,Квартира,Евроремонт,подземная,unknown,"Совмещенный (1), Раздельный (1)"
300000.0,126.0,3,3.2,2380.9523809523807,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (2)
300000.0,124.0,3,3.2,2419.3548387096776,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
330000.0,130.0,2,3.8,2538.4615384615386,Квартира,Дизайнерский,подземная,unknown,"Совмещенный (1), Раздельный (1)"
330000.0,190.0,4,3.2,1736.842105263158,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
350000.0,178.0,4,3.0,1966.2921348314608,Квартира,Дизайнерский,подземная,Лоджия (1),Совмещенный (2)
350000.0,135.0,4,3.0,2592.5925925925926,Квартира,Евроремонт,открытая,Балкон (1),Совмещенный (2)
350000.0,130.0,4,,2692.3076923076924,Квартира,Дизайнерский,подземная,unknown,unknown
350000.0,212.0,4,3.2,1650.9433962264152,Квартира,Евроремонт,unknown,unknown,Совмещенный (3)
350000.0,178.0,4,,1966.2921348314608,Квартира,Евроремонт,unknown,Балкон (1),"Совмещенный (2), Раздельный (2)"
360000.0,201.0,4,,1791.044776119403,Квартира,Дизайнерский,unknown,unknown,Совмещенный (3)
370000.0,181.0,5,3.4,2044.1988950276243,Квартира,Дизайнерский,наземная,Балкон (1),"Совмещенный (2), Раздельный (1)"
400000.0,123.6,2,,3236.245954692557,Квартира,Евроремонт,unknown,unknown,"Совмещенный (1), Раздельный (1)"
400000.0,129.0,3,,3100.7751937984494,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
400000.0,176.0,4,3.2,2272.7272727272725,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (4)
400000.0,190.0,4,3.3,2105.2631578947367,Квартира,Дизайнерский,подземная,unknown,Совмещенный (3)
450000.0,180.0,4,3.2,2500.0,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
500000.0,247.0,4,3.0,2024.2914979757086,Квартира,Дизайнерский,unknown,Балкон (1),Раздельный (2)
500000.0,110.0,3,3.3,4545.454545454545,Квартира,Дизайнерский,подземная,Лоджия (1),Совмещенный (2)
500000.0,180.0,5,3.2,2777.777777777778,Квартира,Евроремонт,подземная,"Балкон (1), Лоджия (1)",Совмещенный (3)
500000.0,300.0,4,3.2,1666.6666666666667,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (3)
500000.0,190.0,3,3.0,2631.5789473684213,Квартира,Дизайнерский,подземная,unknown,Раздельный (2)
500000.0,180.0,5,,2777.777777777778,Квартира,Дизайнерский,unknown,Лоджия (1),Совмещенный (2)
550000.0,209.0,4,,2631.5789473684213,Квартира,Косметический,unknown,unknown,Совмещенный (3)
550000.0,173.1,3,3.2,3177.35413056037,Квартира,Дизайнерский,подземная,Лоджия (1),Совмещенный (2)
590000.0,336.0,6,3.2,1755.952380952381,Квартира,Евроремонт,наземная,unknown,Совмещенный (4)
600000.0,190.0,4,3.2,3157.8947368421054,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
600000.0,258.0,6,3.2,2325.5813953488373,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (3)
60000.0,76.0,3,2.74,789.4736842105264,Квартира,Косметический,unknown,"Балкон (1), Лоджия (1)",Раздельный (1)
